          %Evm          Svm            E11          E22          E33          E23          E13          E12         SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP
  0.77991E-01  0.41537E+03    0.38438E-01  0.39562E-01 -0.78000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41532E+03 -0.28309E+01  0.15279E+01 -0.13364E+01
  0.78991E-01  0.41595E+03    0.38935E-01  0.40065E-01 -0.79000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41591E+03 -0.28274E+01  0.15323E+01 -0.13405E+01
  0.79991E-01  0.41654E+03    0.39431E-01  0.40569E-01 -0.80000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41650E+03 -0.28239E+01  0.15364E+01 -0.13445E+01
  0.80991E-01  0.41712E+03    0.39928E-01  0.41072E-01 -0.81000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41708E+03 -0.28204E+01  0.15402E+01 -0.13484E+01
  0.81991E-01  0.41770E+03    0.40425E-01  0.41575E-01 -0.82000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41766E+03 -0.28168E+01  0.15436E+01 -0.13523E+01
  0.82991E-01  0.41828E+03    0.40921E-01  0.42079E-01 -0.83000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41824E+03 -0.28132E+01  0.15468E+01 -0.13560E+01
  0.83990E-01  0.41885E+03    0.41418E-01  0.42582E-01 -0.84000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41881E+03 -0.28096E+01  0.15496E+01 -0.13597E+01
  0.84990E-01  0.41943E+03    0.41914E-01  0.43086E-01 -0.85000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41938E+03 -0.28060E+01  0.15522E+01 -0.13634E+01
  0.85990E-01  0.42000E+03    0.42411E-01  0.43589E-01 -0.86000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41995E+03 -0.28023E+01  0.15545E+01 -0.13669E+01
  0.86990E-01  0.42057E+03    0.42907E-01  0.44093E-01 -0.87000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42052E+03 -0.27987E+01  0.15565E+01 -0.13705E+01
